movie_title,genres,budget,gross,imdb_score,plot_keywords,sentiment,sentiment_label
Three Kings ,"['Action', 'Adventure', 'Comedy', 'Drama', 'War']",48000000.0,60652036.0,7.1,gold|gulf war|iraq|kuwait|map,0.0,Neutral
Child 44 ,"['Crime', 'Drama', 'Thriller']",50000000.0,1206135.0,6.4,child murderer|murder|sex|soviet union|woman slaps a man,0.0,Neutral
Rat Race ,"['Adventure', 'Comedy']",48000000.0,56607223.0,6.4,casino|locker|money|museum|race,0.0,Neutral
K-PAX ,"['Drama', 'Mystery', 'Sci-Fi']",48000000.0,50173190.0,7.4,extraterrestrial|hospital|patient|planet|science,0.0,Neutral
Kate & Leopold ,"['Comedy', 'Fantasy', 'Romance']",48000000.0,47095453.0,6.4,bridge|brooklyn bridge|falling down an elevator shaft|time travel|time travel romance,-0.16,Negative
Bedazzled ,"['Comedy', 'Fantasy', 'Romance']",48000000.0,37879996.0,6.0,contract|devil|dream|soul|wish,0.0,Neutral
The Cotton Club ,"['Crime', 'Drama', 'Music']",58000000.0,25900000.0,6.5,brothers hugging|jazz|jealousy|nudity|parole violation,0.0,Neutral
3:10 to Yuma ,"['Adventure', 'Crime', 'Drama', 'Western']",55000000.0,53574088.0,7.8,outlaw|rancher|small western town|stagecoach|train,0.0,Neutral
Taken 3 ,"['Action', 'Thriller']",48000000.0,89253340.0,6.0,betrayal|death|final showdown|murder|on the run,0.0,Neutral
Out of Sight ,"['Crime', 'Drama', 'Romance', 'Thriller']",48000000.0,37339525.0,7.0,heist|neo noir|one last job|opposites attract|u.s. marshal,0.0,Neutral
The Cable Guy ,"['Comedy', 'Drama', 'Thriller']",47000000.0,60154431.0,6.0,cable guy|foreplay|friend|kissing|television,0.0,Neutral
Dick Tracy ,"['Action', 'Comedy', 'Crime', 'Music', 'Romance', 'Thriller']",100000000.0,103738726.0,6.1,crime boss|detective|dick tracy|gangster|orphan,0.0,Neutral
The Thomas Crown Affair ,"['Crime', 'Romance', 'Thriller']",48000000.0,69304264.0,6.8,art|insurance investigator|martinique|painting|trust,0.0,Neutral
Riding in Cars with Boys ,"['Biography', 'Comedy', 'Drama']",48000000.0,29781453.0,6.4,boy|college|heroin|working class|writer,0.0,Neutral
Happily N'Ever After ,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",47000000.0,15519841.0,4.5,apostrophe in title|cinderella|first of series|punctuation in title|three word title,0.0,Neutral
Mary Reilly ,"['Drama', 'Horror', 'Romance', 'Thriller']",47000000.0,5600000.0,5.8,19th century|butler|housemaid|laboratory|servant,0.0,Neutral
My Best Friend's Wedding ,"['Comedy', 'Romance']",46000000.0,126805112.0,6.3,best friend|chick flick|male female friendship|promise|wedding,0.5,Positive
America's Sweethearts ,"['Comedy', 'Romance']",48000000.0,93607673.0,5.7,actor|love|movie star|press|publicist,0.0,Neutral
Insomnia ,"['Drama', 'Mystery', 'Thriller']",46000000.0,67263182.0,7.2,detective|insomnia|murder|partner|police,0.0,Neutral
Star Trek: First Contact ,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Thriller']",45000000.0,92001027.0,7.6,21st century|borg|borg sphere|captain|sphere,0.0,Neutral
Jonah Hex ,"['Action', 'Drama', 'Fantasy', 'Thriller', 'Western']",47000000.0,10539414.0,4.7,confederate|death|independence day|military|terrorist,0.0,Neutral
Courage Under Fire ,"['Action', 'Drama', 'Mystery', 'Thriller', 'War']",46000000.0,58918501.0,6.6,bravery|honor|medal of honor|military life|unreliable flashback,0.0,Neutral
Liar Liar ,"['Comedy', 'Fantasy', 'Romance']",45000000.0,181395380.0,6.8,birthday|birthday wish|father disappoints child|lie|workaholic,0.0,Neutral
The Infiltrator ,"['Biography', 'Crime', 'Drama', 'Thriller']",25000000.0,14946229.0,7.3,Unknown,-0.1,Negative
The Flintstones ,"['Comedy', 'Family', 'Fantasy']",45000000.0,130512915.0,4.8,1000000 b.c.|box office hit|lawn mowing|product placement|stone age,0.0,Neutral
Taken 2 ,"['Action', 'Crime', 'Thriller']",45000000.0,139852971.0,6.3,albanian|revenge|revenge motive|teenage daughter|vacation,0.0,Neutral
Scary Movie 3 ,['Comedy'],48000000.0,110000082.0,5.5,crop circle|farm|orchestral music score|reference to michael jackson|videotape,0.0,Neutral
Miss Congeniality ,"['Action', 'Comedy', 'Crime', 'Romance']",45000000.0,106807667.0,6.2,beauty pageant|fbi|female agent|pageant|undercover,0.0,Neutral
Journey to the Center of the Earth ,"['Action', 'Adventure', 'Family', 'Fantasy', 'Sci-Fi']",45000000.0,101702060.0,5.8,cave|lost world|missing brother|mountain|venus flytrap,0.0,Neutral
The Princess Diaries 2: Royal Engagement ,"['Comedy', 'Family', 'Romance']",40000000.0,95149435.0,5.7,coronation|horse|princess|queen|side saddle,0.0,Neutral
The Pelican Brief ,"['Crime', 'Drama', 'Mystery', 'Thriller']",45000000.0,100768056.0,6.5,college professor|fbi|president|professor|supreme court,0.0,Neutral
The Client ,"['Crime', 'Drama', 'Mystery', 'Thriller']",45000000.0,92115211.0,6.7,boy|brother|lawyer|mafia|senator,0.0,Neutral
The Bucket List ,"['Adventure', 'Comedy', 'Drama']",45000000.0,93452056.0,7.4,billionaire|friend|hospital|list|mechanic,0.0,Neutral
Patriot Games ,"['Action', 'Thriller']",45000000.0,83287363.0,6.9,analyst|cia|ira|terrorist|terrorist attack,0.0,Neutral
Monster-in-Law ,"['Comedy', 'Romance']",60000000.0,82931301.0,5.5,breakdown|fight|mother in law|scheme|wedding,0.0,Neutral
Prisoners ,"['Crime', 'Drama', 'Mystery', 'Thriller']",46000000.0,60962878.0,8.1,child abduction|detective|investigation|police|sex offender,0.0,Neutral
Training Day ,"['Crime', 'Drama', 'Thriller']",45000000.0,76261036.0,7.7,lapd|narc|narcotics|title spoken by character|training,0.0,Neutral
Galaxy Quest ,"['Adventure', 'Comedy', 'Sci-Fi']",45000000.0,71423726.0,7.3,alien|alien race|convention|fan|general,0.0,Neutral
Scary Movie 2 ,['Comedy'],45000000.0,71277420.0,5.2,blow job|demon|exorcism|priest|professor,0.0,Neutral
The Muppets ,"['Adventure', 'Comedy', 'Family', 'Musical']",45000000.0,88625922.0,7.1,bel air california|book|friends who live together|the muppets|tribute band,0.14,Positive
Blade ,"['Action', 'Horror']",45000000.0,70001065.0,7.1,1990s|blade|blood|vampire|vampire hunter,0.0,Neutral
Coach Carter ,"['Drama', 'Sport']",30000000.0,67253092.0,7.2,basketball|basketball coach|coach|contract|high school,0.0,Neutral
Changing Lanes ,"['Drama', 'Thriller']",45000000.0,66790248.0,6.5,car accident|feud|lawyer|revenge|road rage,0.0,Neutral
Anaconda ,"['Action', 'Adventure', 'Horror', 'Thriller']",45000000.0,65557989.0,4.6,amazon|anaconda|boat|jungle|snake,0.0,Neutral
Coyote Ugly ,"['Comedy', 'Drama', 'Music', 'Romance']",45000000.0,60786269.0,5.6,girl in panties|lift skirt|sexual attraction|short shorts|songwriter,0.0,Neutral
Love Actually ,"['Comedy', 'Drama', 'Romance']",45000000.0,59365105.0,7.7,aging rocker|christmas|love at first sight|minister|prime minister,0.25,Positive
A Bug's Life ,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",120000000.0,162792677.0,7.2,ant|circus|grasshopper|misunderstanding|overhearing,0.0,Neutral
From Hell ,"['Horror', 'Mystery', 'Thriller']",35000000.0,31598308.0,6.8,freemason|jack the ripper|opium|prostitute|victorian era,0.0,Neutral
The Specialist ,"['Action', 'Crime', 'Drama', 'Romance', 'Thriller']",45000000.0,57362581.0,5.4,bomb|cia|explosive|explosives expert|miami florida,0.0,Neutral
Tin Cup ,"['Comedy', 'Drama', 'Romance', 'Sport']",45000000.0,53854588.0,6.3,driving range|golf|golfer|tournament|winnebago,0.0,Neutral
Kicking & Screaming ,"['Comedy', 'Family', 'Romance', 'Sport']",45000000.0,52580895.0,5.6,book|child|slapstick comedy|soccer|suburb,0.0,Neutral
The Hitchhiker's Guide to the Galaxy ,"['Adventure', 'Comedy', 'Sci-Fi']",50000000.0,51019112.0,6.8,alien|friend|galaxy|hyperspace|spaceship,0.0,Neutral
Fat Albert ,"['Comedy', 'Family', 'Fantasy', 'Romance']",26000000.0,48114556.0,4.3,animated sequence|junkyard|love|party|television,0.0,Neutral
Resident Evil: Extinction ,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",45000000.0,50648679.0,6.3,clone|convoy|crow|desert|satellite,0.0,Neutral
Blended ,"['Comedy', 'Romance']",40000000.0,46280507.0,6.5,blind date|children|date|daughter|son,-0.5,Negative
Last Holiday ,"['Adventure', 'Comedy', 'Drama']",45000000.0,38360195.0,6.4,chef|congressman|cook|hotel|senator,0.0,Neutral
The River Wild ,"['Action', 'Adventure', 'Crime', 'Thriller']",45000000.0,46815748.0,6.3,criminal|rafting|river|robber|white water rafting,0.0,Neutral
The Indian in the Cupboard ,"['Drama', 'Family', 'Fantasy']",45000000.0,35617599.0,5.9,best friend|birthday|boy|friend|magic,1.0,Positive
Savages ,"['Crime', 'Drama', 'Thriller']",45000000.0,47307550.0,6.5,arms tied overhead|damsel in distress|dea|marijuana|southern california,0.0,Neutral
Cellular ,"['Action', 'Crime', 'Thriller']",25000000.0,32003620.0,6.5,cell phone|distress signal|family in danger|police|stealing a car,0.0,Neutral
Johnny English ,"['Action', 'Adventure', 'Comedy']",35000000.0,27972410.0,6.1,british|crown jewels|explosion|funeral|spy,0.0,Neutral
The Ant Bully ,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",50000000.0,28133159.0,5.9,ant|miniaturization|punishment|shrinking|sudden change in size,0.0,Neutral
Dune ,"['Action', 'Adventure', 'Sci-Fi']",40000000.0,27400000.0,6.6,desert planet|dune|giant worm|space travel|spice,0.0,Neutral
Across the Universe ,"['Drama', 'Fantasy', 'Musical', 'Romance']",45000000.0,24343673.0,7.4,anti war|liverpool|love|protest|song,0.0,Neutral
Revolutionary Road ,"['Drama', 'Romance']",35000000.0,22877808.0,7.3,based on novel|children|connecticut|suburb|work,0.0,Neutral
16 Blocks ,"['Action', 'Crime', 'Drama', 'Thriller']",52000000.0,36883539.0,6.6,alcoholic|courthouse|detective|jail|witness,0.0,Neutral
Babylon A.D. ,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",70000000.0,22531698.0,5.6,box office flop|convent|mercenary|new york|pregnant,0.0,Neutral
The Glimmer Man ,"['Action', 'Comedy', 'Crime', 'Drama', 'Thriller']",45000000.0,20400913.0,5.3,detective|heavy rain|murder|partner|serial killer,0.0,Neutral
Multiplicity ,"['Comedy', 'Romance', 'Sci-Fi']",45000000.0,20101861.0,6.0,clone|cloning|construction|same actor playing two characters simultaneously on screen|year 1996,0.0,Neutral
Aliens in the Attic ,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']",45000000.0,25200412.0,5.4,alien|attic|boyfriend|mind control|nintendo ds,0.0,Neutral
The Pledge ,"['Crime', 'Drama', 'Mystery', 'Thriller']",45000000.0,19719930.0,6.8,nevada|pledge|police|porcupine|search,0.0,Neutral
The Producers ,"['Comedy', 'Musical']",45000000.0,19377727.0,6.4,accountant|money|opening night|scheme|swedish,0.0,Neutral
Dredd ,"['Action', 'Sci-Fi']",35000000.0,13401683.0,7.1,brutality|dark humor|female antagonist|female warrior|post apocalypse,0.0,Neutral
The Phantom ,"['Action', 'Adventure', 'Comedy', 'Fantasy']",45000000.0,17300889.0,4.9,ghost|new york city|phantom|skull|superhero,0.0,Neutral
All the Pretty Horses ,"['Drama', 'Romance', 'Western']",57000000.0,15527125.0,5.8,1940s|cowboy|mexico|railway station|texas,0.0,Neutral
Nixon ,"['Biography', 'Drama', 'History']",50000000.0,13560960.0,7.1,courtship|election|paranoia|president|quaker,0.0,Neutral
The Ghost Writer ,"['Mystery', 'Thriller']",45000000.0,15523168.0,7.2,british prime minister|death|island|memoir|writer,0.0,Neutral
Deep Rising ,"['Action', 'Adventure', 'Horror', 'Sci-Fi']",45000000.0,11146409.0,6.0,creature feature|hijacker|ocean|ship|shot in the leg,0.0,Neutral
Miracle at St. Anna ,"['Action', 'Crime', 'Drama', 'Thriller', 'War']",45000000.0,7916887.0,6.0,boy|german soldier|partisan|trapped|village,0.0,Neutral
Curse of the Golden Flower ,"['Drama', 'Romance']",45000000.0,6565495.0,7.0,china|chrysanthemum|emperor|empress|prince,0.0,Neutral
Bangkok Dangerous ,"['Action', 'Crime', 'Thriller']",40000000.0,15279680.0,5.4,deaf|hitman|nightclub|pickpocket|rules of profession,0.0,Neutral
Big Trouble ,"['Comedy', 'Crime', 'Thriller']",40000000.0,7262288.0,6.5,airport|fbi agent|person in a car trunk|suitcase|suitcase bomb,0.0,Neutral
Love in the Time of Cholera ,"['Drama', 'Romance']",45000000.0,4584886.0,6.4,19th century|colombia|love|marriage|widow,0.0,Neutral
Shadow Conspiracy ,"['Action', 'Thriller']",45000000.0,2154540.0,4.9,american president|assassin|conspiracy|president|white house,0.0,Neutral
Johnny English Reborn ,"['Action', 'Adventure', 'Comedy', 'Crime']",45000000.0,8129455.0,6.3,assassin|chinese|conspiracy|gadget|premier,0.0,Neutral
Argo ,"['Biography', 'Drama', 'History', 'Thriller']",44500000.0,136019448.0,7.7,1970s|cia|f word|u.s. embassy|year 1979,0.0,Neutral
The Fugitive ,"['Action', 'Adventure', 'Crime', 'Drama', 'Mystery', 'Thriller']",44000000.0,183875760.0,7.8,hospital|on the run|one armed man|surgeon|u.s. marshal,0.0,Neutral
The Bounty Hunter ,"['Action', 'Comedy', 'Romance']",40000000.0,67061228.0,5.5,bounty hunter|death|murder|police officer|reporter,0.0,Neutral
Sleepers ,"['Crime', 'Drama', 'Thriller']",44000000.0,53300852.0,7.5,boy|guard|kicked in the crotch|prank|sexual abuse,0.0,Neutral
Rambo: First Blood Part II ,"['Action', 'Adventure', 'Thriller', 'War']",44000000.0,150415432.0,6.4,1980s|mission|prison|rambo|vietnam,0.0,Neutral
The Juror ,"['Drama', 'Thriller']",44000000.0,44834712.0,5.6,breasts|mafia|sex scene|temple|woods,0.0,Neutral
Pinocchio ,"['Animation', 'Family', 'Fantasy', 'Musical']",2600000.0,84300000.0,7.5,boy|conscience|fairy|jiminy cricket|pinocchio,0.0,Neutral
Heaven's Gate ,"['Adventure', 'Drama', 'Western']",44000000.0,1500000.0,6.8,1890s|hired gun|immigrant|johnson county war|sheriff,0.0,Neutral
Underworld: Evolution ,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi', 'Thriller']",50000000.0,62318875.0,6.8,death|feud|forbidden love|vampire|werewolf,0.0,Neutral
Victor Frankenstein ,"['Drama', 'Horror', 'Sci-Fi', 'Thriller']",40000000.0,5773519.0,6.0,assistant|experiment|frankenstein|medical student|scientist,0.0,Neutral
Finding Forrester ,['Drama'],43000000.0,51768623.0,7.3,basketball|mentor|new york|school|writing,0.0,Neutral
28 Days ,"['Comedy', 'Drama']",43000000.0,37035515.0,6.0,12 step program|box office hit|car accident|vomiting|wedding,0.0,Neutral
Unleashed ,"['Action', 'Crime', 'Drama', 'Thriller']",45000000.0,24520892.0,7.0,collar|dog|fight|fighting|piano,0.0,Neutral
The Sweetest Thing ,"['Comedy', 'Romance']",43000000.0,24430272.0,5.1,female removes her clothes|roommate|voyeur|voyeurism|wedding,0.0,Neutral
The Firm ,"['Drama', 'Mystery', 'Thriller']",42000000.0,158348400.0,6.8,bar|fbi|law|law firm|lawyer,0.0,Neutral
Charlie St. Cloud ,"['Drama', 'Fantasy', 'Romance']",44000000.0,31136950.0,6.5,brother brother relationship|death of brother|ghost|seeing dead people|talking with the dead,-0.2,Negative
The Mechanic ,"['Action', 'Crime', 'Thriller']",40000000.0,29113588.0,6.6,apprentice|disobeying orders|gas station|hitman|nightclub,0.0,Neutral
21 Jump Street ,"['Action', 'Comedy', 'Crime']",42000000.0,138447667.0,7.2,narcotics|parody|police|remake|undercover cop,0.0,Neutral
Notting Hill ,"['Comedy', 'Drama', 'Romance']",42000000.0,116006080.0,7.0,actress|bookstore|friend|kiss|love,0.0,Neutral
Chicken Run ,"['Adventure', 'Animation', 'Comedy', 'Drama', 'Family']",45000000.0,106793915.0,7.0,chicken|escape|farm|freedom|rooster,0.0,Neutral
Along Came Polly ,"['Comedy', 'Romance']",42000000.0,87856565.0,5.9,bride|friend|honeymoon|insurance|insurance company,0.0,Neutral
Boomerang ,"['Comedy', 'Drama', 'Romance']",40000000.0,70100000.0,5.4,advertising|battle of the sexes|dating|one word title|womanizer,0.0,Neutral
The Heat ,"['Action', 'Comedy', 'Crime']",43000000.0,159578352.0,6.6,drug lord|fbi|fbi agent|hospital|shot in the crotch,0.0,Neutral
Cleopatra ,"['Biography', 'Drama', 'History', 'Romance']",31115000.0,57750000.0,7.0,cleopatra|egypt|epic|queen|roman empire,0.0,Neutral
Here Comes the Boom ,"['Action', 'Comedy', 'Sport']",42000000.0,45290318.0,6.5,claim in title|high school|mixed martial arts|ultimate fighting championship|underdog,0.0,Neutral
High Crimes ,"['Crime', 'Drama', 'Mystery', 'Thriller']",42000000.0,41543207.0,6.3,defense lawyer|lawyer|marine|murder|villager,0.0,Neutral
The Mirror Has Two Faces ,"['Comedy', 'Drama', 'Romance']",42000000.0,41252428.0,6.5,columbia university|lecture|marriage|professor|sex,0.0,Neutral
The Mothman Prophecies ,"['Drama', 'Horror', 'Mystery', 'Thriller']",32000000.0,35228696.0,6.5,car accident|death of wife|mothman|point pleasant west virginia|urban legend,0.73,Positive
Brüno ,['Comedy'],42000000.0,59992760.0,5.8,austrian|fame|fashion|gay lead character|mockumentary,0.0,Neutral
Licence to Kill ,"['Action', 'Adventure', 'Thriller']",32000000.0,34667015.0,6.6,drug cartel|drug lord|james bond 007|personal vendetta|vengeance,0.0,Neutral
Red Riding Hood ,"['Fantasy', 'Horror', 'Mystery', 'Thriller']",42000000.0,37652565.0,5.4,death|forest|love|werewolf|werewolf bite,0.0,Neutral
15 Minutes ,"['Action', 'Crime', 'Drama', 'Thriller']",42000000.0,24375436.0,6.1,criminal|detective|fire|homicide|media,0.0,Neutral
Super Mario Bros. ,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']",42000000.0,20915465.0,4.0,based on video game|dinosaur|king|mario|plumber,0.0,Neutral
Lord of War ,"['Crime', 'Drama', 'Thriller']",50000000.0,24127895.0,7.6,1980s|arms dealer|immorality|ukrainian|warlord,0.0,Neutral
Hero ,"['Action', 'Adventure', 'History']",31000000.0,84961.0,7.9,china|flying|king|palace|sword,0.0,Neutral
One for the Money ,"['Action', 'Comedy', 'Crime', 'Romance', 'Thriller']",40000000.0,26404753.0,5.3,bail bond|bounty hunter|jeans|shot in the butt|title directed by female,0.0,Neutral
The Interview ,['Comedy'],44000000.0,6105175.0,6.6,assassination attempt|communist dictatorship|dictator|exploding helicopter|finger bitten off,0.0,Neutral
The Warrior's Way ,"['Action', 'Fantasy', 'Western']",45000000.0,5664251.0,6.3,bullet time|explosion|knife throwing|throwing a knife|violence,0.0,Neutral
Micmacs ,"['Action', 'Comedy', 'Crime']",27000000.0,1260917.0,7.2,bullet|contortionist|gag humor|human cannonball|revenge,0.0,Neutral
8 Mile ,"['Drama', 'Music']",41000000.0,116724075.0,7.0,competition|contest|friend|self expression|white rapper,0.0,Neutral
A Knight's Tale ,"['Action', 'Adventure', 'Romance']",65000000.0,56083966.0,6.9,chaucer|jousting|knight|medieval times|tournament,0.0,Neutral
The Medallion ,"['Action', 'Comedy', 'Fantasy']",41000000.0,22108977.0,5.2,hong kong|interpol|medallion|ship|tough cop,0.0,Neutral
The Sixth Sense ,"['Drama', 'Mystery', 'Thriller']",40000000.0,293501675.0,8.1,able to see the dead|ghost|plot twist|psychic|surprise ending,0.5,Positive
Man on a Ledge ,"['Action', 'Crime', 'Thriller']",42000000.0,18600911.0,6.6,detective|diamond|hotel|police|rooftop,0.0,Neutral
The Big Year ,['Comedy'],41000000.0,7204138.0,6.2,alaska|birding|competition|migration|storm,0.0,Neutral
